,,,,1,SBEEH3QGU7MFYJFY,8440,34,50,1514,,,,,,,
,,,,1,SBEEH3QGAYAEPRCG,9526,34,50,1515,,,,,,,
,,,,1,SBEEH3QGWRGG3J6Q,7415,34,50,1516,,,,,,,
,,,,1,DSUEAC6SFWFUDRPB,7090,34,50,1518,,,,,,,
,,,,1,PLLEHQV78ZFHTE7X,8193,34,50,1519,,,,,,,
,,,,1,PLLEHQWA23AWQQJH,9343,34,50,1517,,,,,,,
,,,,1,CPTEHYUFK6PFP5ZB,7635,29,100,1501,,,,,,,
,,,,1,ECOEH4BXGVMBYEMG,5629,27,100,1500,,,,,,,
,,,,1,ECOEH3DPYUSTWUE6,6849,34,100,1502,,,,,,,
,,,,1,ACCEGYP2TMX2NUPH,7292,12,100,1503,,,,,,,
,,,,1,SWKEDTNSHNPKBVWZ,6299,10,100,1504,,,,,,,
,,,,1,WRSEGHG9XGHVRSJR,5642,49,100,1505,,,,,,,
,,,,1,CAEE9Y64FBPZJUUH,8759,49,125,1506,,,,,,,
,,,,1,FSEEJS6CT2TZFJUU,9895,99,125,1507,,,,,,,
,,,,1,FSEEJVNPNZHCXNNK,8315,199,125,1508,,,,,,,
,,,,1,FSEEJVNPCDNP3QGG,6742,299,125,1509,,,,,,,
,,,,1,WABEAHVERGBGCHZQ,9403,79,50,1510,,,,,,,
,,,,1,SCHE4YSTVBPBNZMH,5424,29,50,1511,,,,,,,
,,,,1,MBPEJMV5GAY9SZX5,7281,19,50,1512,,,,,,,
,,,,1,ACCEJGYYMTQR4JXY,9942,34,50,1513,,,,,,,
,,,,1,ACCEA9K5ZCDNRGXN,8440,34,50,1514,,,,,,,
,,,,1,JGTECTXNJJFCUCJK,9526,34,50,1515,,,,,,,
,,,,1,BLBEJR23J2CTPFAU,7415,34,50,1516,,,,,,,
,,,,1,BLBEJR23DFG4TZ69,7090,34,50,1518,,,,,,,
,,,,1,BLBEJR22ZT2WUKBZ,8193,34,50,1519,,,,,,,
,,,,1,MUGEGZUMGYAPVSZH,9343,34,50,1517,,,,,,,
,,,,1,MUGEGZUHHHHCUWWM,7635,29,100,1501,,,,,,,
,,,,1,MUGEGZUNY75RZUNG,5629,27,100,1500,,,,,,,
,,,,1,MUGEGZUHVZ4Y85DV,6849,34,100,1502,,,,,,,
,,,,1,MUGEGZUHRUHN684R,7292,12,100,1503,,,,,,,
,,,,1,MUGEGZUHX744RFEN,6299,10,100,1504,,,,,,,
,,,,1,MUGEGZUMAZJVKTB9,5642,49,100,1505,,,,,,,
,,,,1,MUGEGZUKUKGVPY4Z,8759,49,125,1506,,,,,,,
,,,,1,MUGEGZUMWYZKYH2A,9895,99,125,1507,,,,,,,
,,,,1,MUGEGZUHAVWFHSER,8315,199,125,1508,,,,,,,
,,,,1,MUGEGZUMNZCKBZYS,6742,299,125,1509,,,,,,,
,,,,1,MUGEGZUGKCVTS27W,9403,79,50,1510,,,,,,,
,,,,1,MUGEGZUH2HDYY4XF,5424,29,50,1511,,,,,,,
,,,,1,MUGEGZUJ5DZHMTYS,7281,19,50,1512,,,,,,,
,,,,1,PSOEH3ZYDMSYARJ5,9942,34,50,1513,,,,,,,
,,,,1,PSOEH3ZYYFETGCCD,8440,34,50,1514,,,,,,,
,,,,1,PSOEH3ZXRTZJUVXM,9526,34,50,1515,,,,,,,
,,,,1,PTYEA6SFGD4X8NAR,7415,34,50,1516,,,,,,,
,,,,1,PTYEAF59EF4Q9R7M,7090,34,50,1518,,,,,,,
,,,,1,PTYEE5HGHDENG7GY,8193,34,50,1519,,,,,,,
,,,,1,PEAEETEJMJZ75EVG,9343,34,50,1517,,,,,,,
,,,,1,PEAEFZBGGMJFGJPP,7635,29,100,1501,,,,,,,
,,,,1,PEAEGBRCQMFYTPU4,5629,27,100,1500,,,,,,,
,,,,1,BALEGFWGYHBSY4UE,6849,34,100,1502,,,,,,,
,,,,1,BALEGFXZGSRGJKJY,7292,12,100,1503,,,,,,,
,,,,1,BALEGFWE2Z7GTDMS,6299,10,100,1504,,,,,,,
,,,,1,BALEGFXZZ3MRZYVC,5642,49,100,1505,,,,,,,
,,,,1,KITEEVFDJDZ2ANQG,8759,49,125,1506,,,,,,,
,,,,1,SGEEHXRHX7CVWD59,9895,99,125,1507,,,,,,,
,,,,1,SGEEHXRHQUQMNNVZ,8315,199,125,1508,,,,,,,
,,,,1,SGEEG672E4M6GEPP,6742,299,125,1509,,,,,,,
,,,,1,SGEEG57EZYEGGNMN,9403,79,50,1510,,,,,,,
,,,,2,AIRED9YGJWG2GXUK,7635,29,100,1501,,,,,,,
,,,,2,AIRE98PZQXREURYP,5629,27,100,1500,,,,,,,
,,,,2,AIREDGGD9RJPZGYW,6849,34,100,1502,,,,,,,
,,,,2,CDSEJWHYVFJYHRGR,7292,12,100,1503,,,,,,,
,,,,2,CPLEHB7C7QYBDMTV,6299,10,100,1504,,,,,,,
,,,,2,CPLEHB7C7ZJGHEQU,5642,49,100,1505,,,,,,,
,,,,2,ACCEGXDJHFEDFPPJ,8759,49,125,1506,,,,,,,
,,,,2,PSREFBQM8V7GVCGX,9895,99,125,1507,,,,,,,
,,,,2,SHIEASFWXZ6H28UY,8315,199,125,1508,,,,,,,
,,,,2,PSRD7NKJGFMGAZQG,6742,299,125,1509,,,,,,,
,,,,2,PSRE2K36QU4U5HBC,9403,79,50,1510,,,,,,,
,,,,2,RTRE8GJUFNETVUMZ,5424,29,50,1511,,,,,,,
,,,,2,RTRDFFYGJ4GNRSHQ,7281,19,50,1512,,,,,,,
,,,,2,RTRDZCPAY9YHMG4X,9942,34,50,1513,,,,,,,
,,,,2,SHOEH4GRSUBJGZXE,8440,34,50,1514,,,,,,,
,,,,2,SHOEH3DZBFR88SCK,9526,34,50,1515,,,,,,,
,,,,2,SHOEH4KM2W3Z6EH5,7415,34,50,1516,,,,,,,
,,,,2,SHOEH4FSHEDEMVTM,7090,34,50,1518,,,,,,,
,,,,2,SNDEH75ZFZ5REGFH,8193,34,50,1519,,,,,,,
,,,,2,SHOEGVQCT2ZSGUHY,9343,34,50,1517,,,,,,,
,,,,2,SNDEG6EFWGBCURUT,7635,29,100,1501,,,,,,,
,,,,2,SHOEJKK3VZGHMT6T,5629,27,100,1500,,,,,,,
,,,,2,SHOEJGFU7RXZXFEM,6849,34,100,1502,,,,,,,
,,,,2,SHOEH76627H5HRHM,7292,12,100,1503,,,,,,,
,,,,2,SHOEH7622HVGTZUF,6299,10,100,1504,,,,,,,
,,,,2,ACCEGWH3M56QEA7Q,5642,49,100,1505,,,,,,,
,,,,2,ACCEGGAYDMUYE7SK,8759,49,125,1506,,,,,,,
,,,,2,ACCEGGDGP2KETAD9,9895,99,125,1507,,,,,,,
,,,,2,ACCEGGHE7H4QBGSC,8315,199,125,1508,,,,,,,
,,,,2,ACCEGJ6KADZTTH3T,6742,299,125,1509,,,,,,,
,,,,2,ACCEGGBSWNJB4QEF,9403,79,50,1510,,,,,,,
,,,,2,ACCEGG9YCGHJGSZA,5424,29,50,1511,,,,,,,
,,,,2,ACCEGG9Z4QCZJZFJ,7281,19,50,1512,,,,,,,
,,,,2,ACCEFZG2VSFDHKVZ,9942,34,50,1513,,,,,,,
,,,,2,ACCEJQ3FGJV4M2FS,8440,34,50,1514,,,,,,,
,,,,2,NKCECZFZY9YTKGTW,9526,34,50,1515,,,,,,,
,,,,2,NKCE7H5KYDYXWA3V,7415,34,50,1516,,,,,,,
,,,,2,NKCEDCT9963RUGNN,7090,34,50,1518,,,,,,,
,,,,2,NKCDSCF3GCSWCNMP,8193,34,50,1519,,,,,,,
,,,,2,NKCE4GF84RZJFTGD,9343,34,50,1517,,,,,,,
,,,,2,NKCDYYQWT2ZZUYZD,7635,29,100,1501,,,,,,,
,,,,2,NKCE2MAAPFUCVX6N,5629,27,100,1500,,,,,,,
,,,,2,NKCEA5FHN9UWZEH9,6849,34,100,1502,,,,,,,
,,,,2,NKCE2F5H3FWG7NZG,7292,12,100,1503,,,,,,,
,,,,2,NKCE9YFCMXP7QXRN,6299,10,100,1504,,,,,,,
,,,,2,NKCEBF56FWWZ35HR,5642,49,100,1505,,,,,,,
,,,,2,RTRDP2HXHPPTGQHE,8759,49,125,1506,,,,,,,
,,,,2,RTRE8GJUFNETVUMZ,9895,99,125,1507,,,,,,,
,,,,2,RTRE6HUPWP2BWTZ6,8315,199,125,1508,,,,,,,
,,,,2,RTRDNGVMCHXQT6HU,6742,299,125,1509,,,,,,,
,,,,2,RTRDZTF9DBT4CW8U,9403,79,50,1510,,,,,,,
,,,,2,RTRD38494HWZVMAK,5424,29,50,1511,,,,,,,
,,,,2,RTRDNGVMH2ZJZRMQ,7281,19,50,1512,,,,,,,
,,,,2,RTRE9UPZJUNGSX3X,9942,34,50,1513,,,,,,,
,,,,2,RTRDU88AKQFRZU2U,8440,34,50,1514,,,,,,,
,,,,2,RTRDET9AQR7EMM2G,9526,34,50,1515,,,,,,,
,,,,2,SHIE6ZHNFS9S8FTX,7415,34,50,1516,,,,,,,
,,,,2,SHIEBCQZBRDR89FY,7090,34,50,1518,,,,,,,
,,,,2,SHIEBZB4JM2ZDFGM,8193,34,50,1519,,,,,,,
,,,,2,SHIE8BUQYZXJKKZM,9343,34,50,1517,,,,,,,
,,,,2,SHIE93F2DYWFVQNG,7635,29,100,1501,,,,,,,
,,,,2,SHIE9J6PVG9ZE9M5,5629,27,100,1500,,,,,,,
,,,,2,SHIECMYEYQSZ7RJJ,6849,34,100,1502,,,,,,,
,,,,2,SHIE5HBGDYSHVA5R,7292,12,100,1503,,,,,,,
,,,,2,SHIE45Q6SJGSMHTN,6299,10,100,1504,,,,,,,
,,,,2,SHIE93F2TFZXQHFG,5642,49,100,1505,,,,,,,
,,,,2,JEAEGF6NVGBFHSHH,8759,49,125,1506,,,,,,,
,,,,2,TOPEGHZ6VKKVGYNR,9895,99,125,1507,,,,,,,
,,,,2,TSHEG57GACSGRQGM,8315,199,125,1508,,,,,,,
,,,,2,TOPEHZMKVW9USEK9,6742,299,125,1509,,,,,,,
,,,,2,JEAEGGED554UU4NE,9403,79,50,1510,,,,,,,
,,,,2,JEAEGFC4HJDZB9UC,5424,29,50,1511,,,,,,,
,,,,2,TSHEGEFHBFVF5QZH,7281,19,50,1512,,,,,,,
,,,,2,JEAEGF9YVSQTNMQC,9942,34,50,1513,,,,,,,
,,,,2,TSHEGGCKYG5GGGMU,8440,34,50,1514,,,,,,,
,,,,2,TSHEGWZMNCAZ7YGU,9526,34,50,1515,,,,,,,
,,,,2,PCSE4SFFJSWJZVH4,7415,34,50,1516,,,,,,,
,,,,2,PCSE6SJGZWXPQY9G,7090,34,50,1518,,,,,,,
,,,,2,PCSE76JVDFPCYYH8,8193,34,50,1519,,,,,,,
,,,,2,PCSDY5AHEENB3Q9X,9343,34,50,1517,,,,,,,
,,,,2,PCSEC86VK6TNZVZM,7635,29,100,1501,,,,,,,
,,,,2,PCSE76X46YQXPRGD,5629,27,100,1500,,,,,,,
,,,,2,PCSEAKVBCZWH8HDS,6849,34,100,1502,,,,,,,
,,,,2,PCSE6SJGWAZ9H2MG,7292,12,100,1503,,,,,,,
,,,,2,PCSEAH5WWRYGEVGZ,6299,10,100,1504,,,,,,,
,,,,2,PCSDY5AFPWQBABVU,5642,49,100,1505,,,,,,,
,,,,2,BTWEGFZHGBXPHZUH,8759,49,125,1506,,,,,,,
,,,,2,ACBEGNTVH7QYGJZU,9895,99,125,1507,,,,,,,
,,,,2,NSTEJHERS3AKXUCW,8315,199,125,1508,,,,,,,
,,,,2,NSTEJMHARPK8BXHS,6742,299,125,1509,,,,,,,
,,,,2,BTCEJQYNBKZNZDKS,9403,79,50,1510,,,,,,,
,,,,2,MREEJ2KWFDXWBWCJ,5424,29,50,1511,,,,,,,
,,,,2,TOPEHTU46JAHMV33,7281,19,50,1512,,,,,,,
,,,,2,SRTEGYXHGCTXUBD2,9942,34,50,1513,,,,,,,
,,,,2,SBEEH3QGU7MFYJFY,8440,34,50,1514,,,,,,,
,,,,2,SBEEH3QGAYAEPRCG,9526,34,50,1515,,,,,,,
,,,,2,SBEEH3QGWRGG3J6Q,7415,34,50,1516,,,,,,,
,,,,2,DSUEAC6SFWFUDRPB,7090,34,50,1518,,,,,,,
,,,,2,PLLEHQV78ZFHTE7X,8193,34,50,1519,,,,,,,
,,,,2,PLLEHQWA23AWQQJH,9343,34,50,1517,,,,,,,
,,,,2,CPTEHYUFK6PFP5ZB,7635,29,100,1501,,,,,,,
,,,,2,ECOEH4BXGVMBYEMG,5629,27,100,1500,,,,,,,
,,,,2,ECOEH3DPYUSTWUE6,6849,34,100,1502,,,,,,,
,,,,2,ACCEGYP2TMX2NUPH,7292,12,100,1503,,,,,,,
,,,,2,SWKEDTNSHNPKBVWZ,6299,10,100,1504,,,,,,,
,,,,2,WRSEGHG9XGHVRSJR,5642,49,100,1505,,,,,,,
,,,,2,CAEE9Y64FBPZJUUH,8759,49,125,1506,,,,,,,
,,,,2,FSEEJS6CT2TZFJUU,9895,99,125,1507,,,,,,,
,,,,2,FSEEJVNPNZHCXNNK,8315,199,125,1508,,,,,,,
,,,,2,FSEEJVNPCDNP3QGG,6742,299,125,1509,,,,,,,
,,,,2,WABEAHVERGBGCHZQ,9403,79,50,1510,,,,,,,
,,,,2,SCHE4YSTVBPBNZMH,5424,29,50,1511,,,,,,,
,,,,2,MBPEJMV5GAY9SZX5,7281,19,50,1512,,,,,,,
,,,,2,ACCEJGYYMTQR4JXY,9942,34,50,1513,,,,,,,
,,,,2,ACCEA9K5ZCDNRGXN,8440,34,50,1514,,,,,,,
,,,,2,JGTECTXNJJFCUCJK,9526,34,50,1515,,,,,,,
,,,,2,BLBEJR23J2CTPFAU,7415,34,50,1516,,,,,,,
,,,,2,BLBEJR23DFG4TZ69,7090,34,50,1518,,,,,,,
,,,,2,BLBEJR22ZT2WUKBZ,8193,34,50,1519,,,,,,,
,,,,2,MUGEGZUMGYAPVSZH,9343,34,50,1517,,,,,,,
,,,,2,MUGEGZUHHHHCUWWM,7635,29,100,1501,,,,,,,
,,,,2,MUGEGZUNY75RZUNG,5629,27,100,1500,,,,,,,
,,,,2,MUGEGZUHVZ4Y85DV,6849,34,100,1502,,,,,,,
,,,,2,MUGEGZUHRUHN684R,7292,12,100,1503,,,,,,,
,,,,2,MUGEGZUHX744RFEN,6299,10,100,1504,,,,,,,
,,,,2,MUGEGZUMAZJVKTB9,5642,49,100,1505,,,,,,,
,,,,2,MUGEGZUKUKGVPY4Z,8759,49,125,1506,,,,,,,
,,,,2,MUGEGZUMWYZKYH2A,9895,99,125,1507,,,,,,,
,,,,2,MUGEGZUHAVWFHSER,8315,199,125,1508,,,,,,,
,,,,2,MUGEGZUMNZCKBZYS,6742,299,125,1509,,,,,,,
,,,,2,MUGEGZUGKCVTS27W,9403,79,50,1510,,,,,,,
,,,,2,MUGEGZUH2HDYY4XF,5424,29,50,1511,,,,,,,
,,,,2,MUGEGZUJ5DZHMTYS,7281,19,50,1512,,,,,,,
,,,,2,PSOEH3ZYDMSYARJ5,9942,34,50,1513,,,,,,,
,,,,2,PSOEH3ZYYFETGCCD,8440,34,50,1514,,,,,,,
,,,,2,PSOEH3ZXRTZJUVXM,9526,34,50,1515,,,,,,,
,,,,2,PTYEA6SFGD4X8NAR,7415,34,50,1516,,,,,,,
,,,,2,PTYEAF59EF4Q9R7M,7090,34,50,1518,,,,,,,
,,,,2,PTYEE5HGHDENG7GY,8193,34,50,1519,,,,,,,
,,,,2,PEAEETEJMJZ75EVG,9343,34,50,1517,,,,,,,
,,,,2,PEAEFZBGGMJFGJPP,7635,29,100,1501,,,,,,,
,,,,2,PEAEGBRCQMFYTPU4,5629,27,100,1500,,,,,,,
,,,,2,BALEGFWGYHBSY4UE,6849,34,100,1502,,,,,,,
,,,,2,BALEGFXZGSRGJKJY,7292,12,100,1503,,,,,,,
,,,,2,BALEGFWE2Z7GTDMS,6299,10,100,1504,,,,,,,
,,,,2,BALEGFXZZ3MRZYVC,5642,49,100,1505,,,,,,,
,,,,2,KITEEVFDJDZ2ANQG,8759,49,125,1506,,,,,,,
,,,,2,SGEEHXRHX7CVWD59,9895,99,125,1507,,,,,,,
,,,,2,SGEEHXRHQUQMNNVZ,8315,199,125,1508,,,,,,,
,,,,2,SGEEG672E4M6GEPP,6742,299,125,1509,,,,,,,
,,,,2,SGEEG57EZYEGGNMN,9403,79,50,1510,,,,,,,
,,,,3,AIRED9YGJWG2GXUK,7635,29,100,1501,,,,,,,
,,,,3,AIRE98PZQXREURYP,5629,27,100,1500,,,,,,,
,,,,3,AIREDGGD9RJPZGYW,6849,34,100,1502,,,,,,,
,,,,3,CDSEJWHYVFJYHRGR,7292,12,100,1503,,,,,,,
,,,,3,CPLEHB7C7QYBDMTV,6299,10,100,1504,,,,,,,
,,,,3,CPLEHB7C7ZJGHEQU,5642,49,100,1505,,,,,,,
,,,,3,ACCEGXDJHFEDFPPJ,8759,49,125,1506,,,,,,,
,,,,3,PSREFBQM8V7GVCGX,9895,99,125,1507,,,,,,,
,,,,3,SHIEASFWXZ6H28UY,8315,199,125,1508,,,,,,,
,,,,3,PSRD7NKJGFMGAZQG,6742,299,125,1509,,,,,,,
,,,,3,PSRE2K36QU4U5HBC,9403,79,50,1510,,,,,,,
,,,,3,RTRE8GJUFNETVUMZ,5424,29,50,1511,,,,,,,
,,,,3,RTRDFFYGJ4GNRSHQ,7281,19,50,1512,,,,,,,
,,,,3,RTRDZCPAY9YHMG4X,9942,34,50,1513,,,,,,,
,,,,3,SHOEH4GRSUBJGZXE,8440,34,50,1514,,,,,,,
,,,,3,SHOEH3DZBFR88SCK,9526,34,50,1515,,,,,,,
,,,,3,SHOEH4KM2W3Z6EH5,7415,34,50,1516,,,,,,,
,,,,3,SHOEH4FSHEDEMVTM,7090,34,50,1518,,,,,,,
,,,,3,SNDEH75ZFZ5REGFH,8193,34,50,1519,,,,,,,
,,,,3,SHOEGVQCT2ZSGUHY,9343,34,50,1517,,,,,,,
,,,,3,SNDEG6EFWGBCURUT,7635,29,100,1501,,,,,,,
,,,,3,SHOEJKK3VZGHMT6T,5629,27,100,1500,,,,,,,
,,,,3,SHOEJGFU7RXZXFEM,6849,34,100,1502,,,,,,,
,,,,3,SHOEH76627H5HRHM,7292,12,100,1503,,,,,,,
,,,,3,SHOEH7622HVGTZUF,6299,10,100,1504,,,,,,,
,,,,3,ACCEGWH3M56QEA7Q,5642,49,100,1505,,,,,,,
,,,,3,ACCEGGAYDMUYE7SK,8759,49,125,1506,,,,,,,
,,,,3,ACCEGGDGP2KETAD9,9895,99,125,1507,,,,,,,
,,,,3,ACCEGGHE7H4QBGSC,8315,199,125,1508,,,,,,,
,,,,3,ACCEGJ6KADZTTH3T,6742,299,125,1509,,,,,,,
,,,,3,ACCEGGBSWNJB4QEF,9403,79,50,1510,,,,,,,
,,,,3,ACCEGG9YCGHJGSZA,5424,29,50,1511,,,,,,,
,,,,3,ACCEGG9Z4QCZJZFJ,7281,19,50,1512,,,,,,,
,,,,3,ACCEFZG2VSFDHKVZ,9942,34,50,1513,,,,,,,
,,,,3,ACCEJQ3FGJV4M2FS,8440,34,50,1514,,,,,,,
,,,,3,NKCECZFZY9YTKGTW,9526,34,50,1515,,,,,,,
,,,,3,NKCE7H5KYDYXWA3V,7415,34,50,1516,,,,,,,
,,,,3,NKCEDCT9963RUGNN,7090,34,50,1518,,,,,,,
,,,,3,NKCDSCF3GCSWCNMP,8193,34,50,1519,,,,,,,
,,,,3,NKCE4GF84RZJFTGD,9343,34,50,1517,,,,,,,
,,,,3,NKCDYYQWT2ZZUYZD,7635,29,100,1501,,,,,,,
,,,,3,NKCE2MAAPFUCVX6N,5629,27,100,1500,,,,,,,
,,,,3,NKCEA5FHN9UWZEH9,6849,34,100,1502,,,,,,,
,,,,3,NKCE2F5H3FWG7NZG,7292,12,100,1503,,,,,,,
,,,,3,NKCE9YFCMXP7QXRN,6299,10,100,1504,,,,,,,
,,,,3,NKCEBF56FWWZ35HR,5642,49,100,1505,,,,,,,
,,,,3,RTRDP2HXHPPTGQHE,8759,49,125,1506,,,,,,,
,,,,3,RTRE8GJUFNETVUMZ,9895,99,125,1507,,,,,,,
,,,,3,RTRE6HUPWP2BWTZ6,8315,199,125,1508,,,,,,,
,,,,3,RTRDNGVMCHXQT6HU,6742,299,125,1509,,,,,,,
,,,,3,RTRDZTF9DBT4CW8U,9403,79,50,1510,,,,,,,
,,,,3,RTRD38494HWZVMAK,5424,29,50,1511,,,,,,,
,,,,3,RTRDNGVMH2ZJZRMQ,7281,19,50,1512,,,,,,,
,,,,3,RTRE9UPZJUNGSX3X,9942,34,50,1513,,,,,,,
,,,,3,RTRDU88AKQFRZU2U,8440,34,50,1514,,,,,,,
,,,,3,RTRDET9AQR7EMM2G,9526,34,50,1515,,,,,,,
,,,,3,SHIE6ZHNFS9S8FTX,7415,34,50,1516,,,,,,,
,,,,3,SHIEBCQZBRDR89FY,7090,34,50,1518,,,,,,,
,,,,3,SHIEBZB4JM2ZDFGM,8193,34,50,1519,,,,,,,
,,,,3,SHIE8BUQYZXJKKZM,9343,34,50,1517,,,,,,,
,,,,3,SHIE93F2DYWFVQNG,7635,29,100,1501,,,,,,,
,,,,3,SHIE9J6PVG9ZE9M5,5629,27,100,1500,,,,,,,
,,,,3,SHIECMYEYQSZ7RJJ,6849,34,100,1502,,,,,,,
,,,,3,SHIE5HBGDYSHVA5R,7292,12,100,1503,,,,,,,
,,,,3,SHIE45Q6SJGSMHTN,6299,10,100,1504,,,,,,,
,,,,3,SHIE93F2TFZXQHFG,5642,49,100,1505,,,,,,,
,,,,3,JEAEGF6NVGBFHSHH,8759,49,125,1506,,,,,,,
,,,,3,TOPEGHZ6VKKVGYNR,9895,99,125,1507,,,,,,,
,,,,3,TSHEG57GACSGRQGM,8315,199,125,1508,,,,,,,
,,,,3,TOPEHZMKVW9USEK9,6742,299,125,1509,,,,,,,
,,,,3,JEAEGGED554UU4NE,9403,79,50,1510,,,,,,,
,,,,3,JEAEGFC4HJDZB9UC,5424,29,50,1511,,,,,,,
,,,,3,TSHEGEFHBFVF5QZH,7281,19,50,1512,,,,,,,
,,,,3,JEAEGF9YVSQTNMQC,9942,34,50,1513,,,,,,,
,,,,3,TSHEGGCKYG5GGGMU,8440,34,50,1514,,,,,,,
,,,,3,TSHEGWZMNCAZ7YGU,9526,34,50,1515,,,,,,,
,,,,3,PCSE4SFFJSWJZVH4,7415,34,50,1516,,,,,,,
,,,,3,PCSE6SJGZWXPQY9G,7090,34,50,1518,,,,,,,
,,,,3,PCSE76JVDFPCYYH8,8193,34,50,1519,,,,,,,
,,,,3,PCSDY5AHEENB3Q9X,9343,34,50,1517,,,,,,,
,,,,3,PCSEC86VK6TNZVZM,7635,29,100,1501,,,,,,,
,,,,3,PCSE76X46YQXPRGD,5629,27,100,1500,,,,,,,
,,,,3,PCSEAKVBCZWH8HDS,6849,34,100,1502,,,,,,,
,,,,3,PCSE6SJGWAZ9H2MG,7292,12,100,1503,,,,,,,
,,,,3,PCSEAH5WWRYGEVGZ,6299,10,100,1504,,,,,,,
,,,,3,PCSDY5AFPWQBABVU,5642,49,100,1505,,,,,,,
,,,,3,BTWEGFZHGBXPHZUH,8759,49,125,1506,,,,,,,
,,,,3,ACBEGNTVH7QYGJZU,9895,99,125,1507,,,,,,,
,,,,3,NSTEJHERS3AKXUCW,8315,199,125,1508,,,,,,,
,,,,3,NSTEJMHARPK8BXHS,6742,299,125,1509,,,,,,,
,,,,3,BTCEJQYNBKZNZDKS,9403,79,50,1510,,,,,,,
,,,,3,MREEJ2KWFDXWBWCJ,5424,29,50,1511,,,,,,,
,,,,3,TOPEHTU46JAHMV33,7281,19,50,1512,,,,,,,
,,,,3,SRTEGYXHGCTXUBD2,9942,34,50,1513,,,,,,,
,,,,3,SBEEH3QGU7MFYJFY,8440,34,50,1514,,,,,,,
,,,,3,SBEEH3QGAYAEPRCG,9526,34,50,1515,,,,,,,
,,,,3,SBEEH3QGWRGG3J6Q,7415,34,50,1516,,,,,,,
,,,,3,DSUEAC6SFWFUDRPB,7090,34,50,1518,,,,,,,
,,,,3,PLLEHQV78ZFHTE7X,8193,34,50,1519,,,,,,,
,,,,3,PLLEHQWA23AWQQJH,9343,34,50,1517,,,,,,,
,,,,3,CPTEHYUFK6PFP5ZB,7635,29,100,1501,,,,,,,
,,,,3,ECOEH4BXGVMBYEMG,5629,27,100,1500,,,,,,,
,,,,3,ECOEH3DPYUSTWUE6,6849,34,100,1502,,,,,,,
,,,,3,ACCEGYP2TMX2NUPH,7292,12,100,1503,,,,,,,
,,,,3,SWKEDTNSHNPKBVWZ,6299,10,100,1504,,,,,,,
,,,,3,WRSEGHG9XGHVRSJR,5642,49,100,1505,,,,,,,
,,,,3,CAEE9Y64FBPZJUUH,8759,49,125,1506,,,,,,,
,,,,3,FSEEJS6CT2TZFJUU,9895,99,125,1507,,,,,,,
,,,,3,FSEEJVNPNZHCXNNK,8315,199,125,1508,,,,,,,
,,,,3,FSEEJVNPCDNP3QGG,6742,299,125,1509,,,,,,,
,,,,3,WABEAHVERGBGCHZQ,9403,79,50,1510,,,,,,,
,,,,3,SCHE4YSTVBPBNZMH,5424,29,50,1511,,,,,,,
,,,,3,MBPEJMV5GAY9SZX5,7281,19,50,1512,,,,,,,
,,,,3,ACCEJGYYMTQR4JXY,9942,34,50,1513,,,,,,,
,,,,3,ACCEA9K5ZCDNRGXN,8440,34,50,1514,,,,,,,
,,,,3,JGTECTXNJJFCUCJK,9526,34,50,1515,,,,,,,
,,,,3,BLBEJR23J2CTPFAU,7415,34,50,1516,,,,,,,
,,,,3,BLBEJR23DFG4TZ69,7090,34,50,1518,,,,,,,
,,,,3,BLBEJR22ZT2WUKBZ,8193,34,50,1519,,,,,,,
,,,,3,MUGEGZUMGYAPVSZH,9343,34,50,1517,,,,,,,
,,,,3,MUGEGZUHHHHCUWWM,7635,29,100,1501,,,,,,,
,,,,3,MUGEGZUNY75RZUNG,5629,27,100,1500,,,,,,,
,,,,3,MUGEGZUHVZ4Y85DV,6849,34,100,1502,,,,,,,
,,,,3,MUGEGZUHRUHN684R,7292,12,100,1503,,,,,,,
,,,,3,MUGEGZUHX744RFEN,6299,10,100,1504,,,,,,,
,,,,3,MUGEGZUMAZJVKTB9,5642,49,100,1505,,,,,,,
,,,,3,MUGEGZUKUKGVPY4Z,8759,49,125,1506,,,,,,,
,,,,3,MUGEGZUMWYZKYH2A,9895,99,125,1507,,,,,,,
,,,,3,MUGEGZUHAVWFHSER,8315,199,125,1508,,,,,,,
,,,,3,MUGEGZUMNZCKBZYS,6742,299,125,1509,,,,,,,
,,,,3,MUGEGZUGKCVTS27W,9403,79,50,1510,,,,,,,
,,,,3,MUGEGZUH2HDYY4XF,5424,29,50,1511,,,,,,,
,,,,3,MUGEGZUJ5DZHMTYS,7281,19,50,1512,,,,,,,
,,,,3,PSOEH3ZYDMSYARJ5,9942,34,50,1513,,,,,,,
,,,,3,PSOEH3ZYYFETGCCD,8440,34,50,1514,,,,,,,
,,,,3,PSOEH3ZXRTZJUVXM,9526,34,50,1515,,,,,,,
,,,,3,PTYEA6SFGD4X8NAR,7415,34,50,1516,,,,,,,
,,,,3,PTYEAF59EF4Q9R7M,7090,34,50,1518,,,,,,,
,,,,3,PTYEE5HGHDENG7GY,8193,34,50,1519,,,,,,,
,,,,3,PEAEETEJMJZ75EVG,9343,34,50,1517,,,,,,,
,,,,3,PEAEFZBGGMJFGJPP,7635,29,100,1501,,,,,,,
,,,,3,PEAEGBRCQMFYTPU4,5629,27,100,1500,,,,,,,
,,,,3,BALEGFWGYHBSY4UE,6849,34,100,1502,,,,,,,
